run_name,cfg,Total money_made,Total distance driven,Average profit,Customers served,Customers cancelled,Waiting time,Average free time,Highest earning taxi id,Highest earning taxi per hour,Lowest earning taxi id,Lowest earning taxi per hour
,"cr=closest, ms=batching, bl=0.1",13427.070994387017,5569.035497193508,120.7182734798854,749,0,397.5871129807442,2.9572880023908463,9,37.37029033857872,92,0.0
,"cr=closest, ms=batching, bl=0.2",14293.331877743562,5975.16593887178,130.98298689969204,769,0,1159.9569152897625,2.7323552861547933,97,38.55800587681126,85,0.0
,"cr=shortest, ms=None, bl=None",12625.505411211994,10273.193105156113,122.91705569977637,710,0,960.0683107298416,0.09993399753854315,85,31.5826320112806,86,0.0
,"cr=longest, ms=None, bl=None",14689.131755933015,10985.245570803101,108.62680558062941,799,0,2230.0233507989924,0.5596871083376956,16,30.02915111876787,101,0.0
,"cr=closest, ms=None, bl=None",13566.678355629467,7316.706508812962,142.39220063372795,712,0,589.7841364835676,0.8279384032448289,85,95.78758277875285,34,15.640930616663423
,"cr=closest, ms=allow_rellocation, bl=None",37122.69507461401,155938.75594602482,65.94382094898938,775,0,0,2.61549259641495,14,204.56591261260527,90,0.0
,"cr=closest, ms=batching, bl=0.01",13983.155558050794,5853.077779025397,158.17950620056436,750,0,489.12679842444845,2.4066659913691377,80,74.1122177655201,81,0.0
,"cr=closest, ms=batching, bl=0.05",13791.356356500677,5748.178178250338,145.3071347224208,754,0,533.7308392909945,2.373113151370322,86,60.19785505807957,84,0.0
,"cr=closest, ms=batching, bl=0.1",13997.813673704522,5828.906836852262,124.58283792557353,768,0,429.7456821361793,2.873518348054741,8,34.656854311631086,102,0.0
,"cr=closest, ms=batching, bl=0.2",14239.308309218579,5970.654154609289,123.06771205940295,750,0,601.744516577315,2.8834628620213083,106,135.1146620168454,102,0.0
,"cr=shortest, ms=None, bl=None",11521.967882453848,9229.124494070635,124.05311517486811,665,0,749.8441539976028,0.05394902696862342,76,30.559047249191394,41,17.860471827312214
,"cr=longest, ms=None, bl=None",12566.515042409204,9889.17049041354,118.97394319467966,628,0,1706.2707221335045,0.11062921351472783,78,30.99809974969057,89,0.0
,"cr=closest, ms=None, bl=None",13097.664099548148,6857.784155211465,119.65415580108015,720,0,480.5298850418276,1.3573771971810196,10,39.0758899318589,97,0.0
,"cr=closest, ms=allow_rellocation, bl=None",30954.104512294998,120693.60086139163,87.37672230790609,763,0,0,2.521930135927722,77,471.07737467378735,76,0.0
,"cr=closest, ms=batching, bl=0.01",13719.1077090809,5727.05385454045,141.27749368733504,738,0,586.1679751678533,2.5976314121235107,82,40.13118865845709,83,0.0
,"cr=closest, ms=batching, bl=0.05",13873.456367255387,5792.228183627694,119.95293142009287,749,0,283.8475009247229,2.9306320543698026,103,58.35919338711517,101,0.0
,"cr=closest, ms=batching, bl=0.1",13612.105570634592,5678.052785317294,126.02520215728411,735,0,715.5557382865811,3.047485899112401,98,95.15842370369758,99,0.0
,"cr=closest, ms=batching, bl=0.2",13726.769143795278,5727.88457189764,127.08274979207829,748,0,928.5976213930802,2.9334131986905945,12,35.74511071683405,85,8.648273052555862
,"cr=shortest, ms=None, bl=None",13478.199374597081,9629.150282966126,121.60388755793522,713,0,791.6784472284423,0.4081895204947982,92,40.4976649135579,93,0.0
,"cr=longest, ms=None, bl=None",13968.253415935036,9541.074088957235,106.72600529330613,755,0,1372.1643811212766,1.0550534135048326,112,36.563146874772,100,0.0
,"cr=closest, ms=None, bl=None",13939.749137639794,7645.35156971595,144.31021888019302,739,0,690.1930368857471,0.6207106113758362,2,41.33756370598896,85,0.0
,"cr=closest, ms=allow_rellocation, bl=None",31993.92983706482,129948.5233622874,76.9772457000941,798,0,0,2.811712174493879,70,143.15387012606658,43,28.994853319391158
,"cr=closest, ms=batching, bl=0.01",13374.236285253142,5581.618142626571,136.19902951919798,725,0,476.26168448161,2.839758783988545,90,39.70609884453892,84,11.228057195653667
,"cr=closest, ms=batching, bl=0.05",13622.64393044147,5692.321965220736,150.4118016553895,739,0,450.5370902186205,2.7651094416927964,3,36.57867062154813,83,0.0
,"cr=closest, ms=batching, bl=0.1",14469.342514237529,6045.171257118765,152.41733635418143,778,0,615.4566351415066,2.316111070932157,86,100.5874755677523,75,20.539381449855885
,"cr=closest, ms=batching, bl=0.2",13236.414509653307,5518.7072548266515,136.32216919874128,720,0,711.575561241177,3.0141243407556924,89,55.222341051724726,68,9.347933572903772
,"cr=shortest, ms=None, bl=None",12554.28403957095,9405.531022562887,110.03276118616886,690,0,1025.9902213354144,0.366514105316468,92,43.764436175028855,89,0.0
,"cr=longest, ms=None, bl=None",13948.689549426404,9411.612822550687,112.76978490575944,754,0,1274.8726646218345,0.9506773206213145,16,28.375356888834293,106,0.0
,"cr=closest, ms=None, bl=None",14036.893845699798,8403.29422083375,145.3674706062712,749,0,731.4721633808676,0.25857692365934026,84,65.59343652805941,85,0.0
,"cr=closest, ms=allow_rellocation, bl=None",31809.357162378932,118883.12434614716,80.32732293149483,795,0,0,2.8987746352194885,4,152.1860852491937,99,0.0
,"cr=closest, ms=batching, bl=0.01",14479.467464772262,6065.233732386131,144.2002251988592,764,0,363.63579155398753,3.0032162976715644,92,123.94017747239786,57,14.502498981194218
,"cr=closest, ms=batching, bl=0.05",15278.754472868859,6365.877236434428,138.66909926318783,836,0,819.0539780323517,2.925704469539526,100,57.107911775739666,101,0.0
,"cr=closest, ms=batching, bl=0.1",13716.7318526879,5727.365926343951,128.27814966754204,739,0,574.0214558532265,2.7478207231059395,96,107.51513272762163,97,0.0
,"cr=closest, ms=batching, bl=0.2",13315.837008663952,5571.918504331975,143.5465095035007,715,0,738.450760336247,2.7564802276270526,84,48.628935706789505,85,0.0
,"cr=shortest, ms=None, bl=None",13408.822437879388,10752.392546478184,119.76961626152926,723,0,974.8476387158858,0.08637811544045411,93,39.925932502472484,94,0.0
,"cr=longest, ms=None, bl=None",13395.775031583542,9148.971906578237,105.14527863879901,729,0,1192.8968723051462,0.8887759262488589,107,95.73182576491533,108,0.0
,"cr=closest, ms=None, bl=None",14044.834669558822,8148.727767721225,147.79867995255455,739,0,724.3114659909927,0.5962991503741115,9,39.29871638109245,80,9.442763716447999
,"cr=closest, ms=allow_rellocation, bl=None",42869.420340509685,187559.126350468,66.96993838020119,820,0,0,2.6879461601430643,16,336.52240383789115,79,0.0
,"cr=closest, ms=batching, bl=0.01",14239.997136557498,5970.998568278747,135.89372315522647,752,0,321.07321334176356,2.5714256254782946,93,44.70783008004277,96,0.0
,"cr=closest, ms=batching, bl=0.05",12870.473146853412,5391.236573426706,137.11890502521,687,0,330.69796975047234,2.9210625545399584,85,153.98691959423442,86,0.0
,"cr=closest, ms=batching, bl=0.1",13833.856166422482,5752.92808321124,144.128074429321,770,0,380.81820313116793,2.616371426684885,81,40.723854945700495,87,0.0
,"cr=closest, ms=batching, bl=0.2",12444.331785140375,5191.665892570188,160.64786769896253,678,0,1207.4342399047744,2.118427174547031,65,36.2511741846997,70,0.0
,"cr=shortest, ms=None, bl=None",11384.787794616619,9370.32039413606,111.89086724458122,682,0,1338.6677115177902,0.10496500961133585,83,36.0776907294938,85,0.0
,"cr=longest, ms=None, bl=None",13659.455699936292,10807.506664452265,113.84113234698837,698,0,3056.191818263041,0.10968121251189347,86,29.10904277538879,99,0.0
,"cr=closest, ms=None, bl=None",14016.81473026213,7893.122423675121,138.20211383919008,782,0,1194.4310639519726,0.5274541427514178,3,42.31764619083585,90,0.0
,"cr=closest, ms=allow_rellocation, bl=None",26842.560092398762,105517.28024722476,54.14249097126242,764,0,0,3.1234286633191948,28,108.9643911039006,106,0.0
,"cr=closest, ms=batching, bl=0.01",14498.364657597276,6062.682328798639,115.52894079858737,780,0,341.2542064971351,3.244627468979009,2,34.14180797395325,112,0.0
,"cr=closest, ms=batching, bl=0.05",14148.518739737698,5928.259369868847,150.73101006702237,747,0,685.4743079152702,2.526616328006382,86,60.35477977710185,80,18.240514533068872
,"cr=closest, ms=batching, bl=0.1",13265.175506491027,5575.087753245512,142.94303477461082,693,0,757.0138039410019,2.882771328191784,85,63.072490966532854,35,13.94832787606908
,"cr=closest, ms=batching, bl=0.2",14515.305719447935,6087.652859723968,134.32096108589033,764,0,1143.7830048216633,2.96866415199295,99,82.57657116911074,92,8.670144578091461
,"cr=shortest, ms=None, bl=None",12326.330896530837,10081.71365920094,105.2039608641903,697,0,1539.696639510551,0.1496068145031057,97,59.30767691038774,98,0.0
,"cr=longest, ms=None, bl=None",10956.061083403292,8441.472601624459,121.94429688261035,460,0,1391.0768078226438,0.1398649919300565,75,32.65290778668537,76,0.0
,"cr=closest, ms=None, bl=None",13409.8077448074,7014.070523579289,126.38940673780573,711,0,481.0941499478046,0.9777548102040781,94,64.40981021070696,95,0.0
,"cr=closest, ms=allow_rellocation, bl=None",39829.5377243942,170722.79595808248,58.60802611111004,777,0,0,3.0178406587041877,18,273.5354571612772,97,0.0
,"cr=closest, ms=batching, bl=0.01",13497.197251470268,5635.598625735134,122.47601511211138,732,0,378.6795228429215,3.1701711650380235,100,63.80184012020499,99,0.0
,"cr=closest, ms=batching, bl=0.05",14206.524325236522,5925.762162618263,138.52523290120075,774,0,348.6523683444325,2.8022837887476597,89,36.79734825003967,94,0.0
,"cr=closest, ms=batching, bl=0.1",12691.323644965507,5277.661822482753,122.48201347862057,701,0,437.2016273115409,2.960805689585356,95,295.64611012138954,93,0.0
,"cr=closest, ms=batching, bl=0.2",13528.154282738553,5625.577141369277,157.00049182866718,745,0,687.9858259537315,2.6904375873560924,75,36.18688230524748,55,21.736746909863434
,"cr=shortest, ms=None, bl=None",12633.714627677778,10158.106439825417,119.12464426643483,720,0,954.204189503439,0.071426823303791,89,74.2014205823375,64,18.562842096653544
,"cr=longest, ms=None, bl=None",12405.568323143876,9484.39276107433,123.63164436387076,560,0,1554.7773443570484,0.10994535119308135,83,57.90091677138499,85,0.0
,"cr=closest, ms=None, bl=None",13300.182510986013,7341.063223403428,119.5148471343973,736,0,827.8078077624497,1.2499848378873932,2,38.37317461162145,88,0.0
,"cr=closest, ms=allow_rellocation, bl=None",29014.30336105733,104466.49561465673,105.46758750812971,771,0,0,2.5487603955395617,11,159.0731835348561,31,17.07620676514456
,"cr=closest, ms=batching, bl=0.01",13517.286000132077,5657.643000066037,151.04582195266906,723,0,621.0131465761962,2.428877294103084,81,134.60561624077877,82,0.0
,"cr=closest, ms=batching, bl=0.05",13436.746854703193,5627.8734273515975,138.32777718239183,718,0,572.4135281949258,2.305571053346876,88,53.489973868454825,83,0.0
,"cr=closest, ms=batching, bl=0.1",13907.037152812218,5812.018576406107,132.7565983076145,750,0,354.6622988009764,3.2278217247585843,95,223.4394765812689,96,0.0
,"cr=closest, ms=batching, bl=0.2",13718.502773676502,5693.751386838248,153.41161580864454,764,0,984.1965953058788,2.31143512155546,62,36.5007117050316,81,0.0
,"cr=shortest, ms=None, bl=None",11595.167748162681,9321.330930665354,117.2397778557784,699,0,800.3013291670956,0.08753909027271883,74,32.452452499313196,83,0.0
,"cr=longest, ms=None, bl=None",13252.273970140397,7846.238124612405,101.59153343667764,717,0,830.6785517114768,1.9956635724223855,113,66.74741677595242,71,0.0
,"cr=closest, ms=None, bl=None",13640.642972302241,6927.16771179033,115.61518330136013,733,0,278.78229303610874,1.691048012973155,105,98.20955806790097,104,0.0
,"cr=closest, ms=allow_rellocation, bl=None",20900.52055062516,75082.85247749678,59.43383894066461,727,0,0,2.95892965849735,76,117.38007001014465,98,0.0
,"cr=closest, ms=batching, bl=0.01",13724.19502160325,5759.597510801625,130.9612033275304,721,0,587.0464904818483,2.7972950132038013,2,40.37366043937773,95,0.0
,"cr=closest, ms=batching, bl=0.05",14294.727208303046,5981.863604151525,124.74623321402608,761,0,614.7632303974991,2.981376810847972,104,61.080156179654665,96,0.0
,"cr=closest, ms=batching, bl=0.1",13858.466535350413,5784.733267675207,127.01519881815375,751,0,494.52920429082457,2.4648389761642617,99,53.15549609007604,84,0.0
,"cr=closest, ms=batching, bl=0.2",13528.378739977312,5639.189369988657,131.920647510421,737,0,626.1978974212931,2.758533239142634,89,63.969530251306125,93,0.0
,"cr=shortest, ms=None, bl=None",10932.66487000193,8897.40467632193,113.00227079922894,661,0,1425.3127023597617,0.11278643624255612,77,38.02565833388028,80,0.0
,"cr=longest, ms=None, bl=None",13078.835988684194,7418.564224671154,100.82715777173883,714,0,513.0442868027856,1.2417090944164035,108,62.461982418821506,107,0.0
,"cr=closest, ms=None, bl=None",13464.612188986557,7729.300847611624,156.82568446663464,724,0,636.1850649063362,0.311822875478567,6,39.35629379035824,76,10.240663912319118
,"cr=closest, ms=allow_rellocation, bl=None",29792.10850543129,101936.70801189539,94.99764548537598,742,0,0,3.256101783916794,1,151.34375071409943,98,0.0
,"cr=closest, ms=batching, bl=0.01",13620.157595340877,5703.078797670439,123.55982015650287,723,0,528.919058604422,2.8331794208223315,101,76.46584430169645,97,0.0
,"cr=closest, ms=batching, bl=0.05",13982.143577769613,5852.571788884805,156.23938073161762,748,0,1212.1663436504207,2.3007669984304577,79,46.011567990249205,81,0.0
,"cr=closest, ms=batching, bl=0.1",13252.203988496274,5561.101994248139,131.95634336572448,693,0,390.1144821996034,2.725050375794004,87,140.02372094319549,88,0.0
,"cr=closest, ms=batching, bl=0.2",14009.893540665616,5842.446770332808,141.11433172086868,753,0,813.9278598039101,2.5435691915402234,89,46.8374682602202,90,0.0
,"cr=shortest, ms=None, bl=None",10924.255924303276,8905.477746952754,112.87852314707074,646,0,754.6505209039962,0.09955229676213138,78,27.67482817761111,77,0.0
,"cr=longest, ms=None, bl=None",14601.924383178492,9920.186787943525,111.66271704061752,772,0,1174.5004103318038,1.0854137434109248,111,71.95701563707892,110,0.0
,"cr=closest, ms=None, bl=None",13987.334715113879,7030.095439819812,128.38077170561138,776,0,356.3314022500191,1.1292059521767273,96,50.63032878664716,97,0.0
,"cr=closest, ms=allow_rellocation, bl=None",25762.967744601017,96246.43020200983,74.8699046459662,737,0,0,2.7242844936128185,17,99.21190939023728,87,0.0
,"cr=closest, ms=batching, bl=0.01",14345.4204089795,5987.710204489751,136.95706633418283,781,0,528.071384407839,2.628034179591585,1,38.98083558518323,94,0.0
,"cr=closest, ms=batching, bl=0.05",13059.39677760325,5430.198388801627,127.37613936003119,723,0,264.5575752619161,3.255566872338018,6,34.46774285054653,94,0.0
,"cr=closest, ms=batching, bl=0.1",13201.90789360212,5501.45394680106,137.51837618456713,718,0,611.0009627398402,2.7747688524212615,86,94.49069011000992,84,0.0
,"cr=closest, ms=batching, bl=0.2",13085.668591961832,5467.334295980917,130.35001883440924,703,0,557.8355625560151,2.7989159595202264,82,34.548581467742615,92,0.0
,"cr=shortest, ms=None, bl=None",14054.869191208758,9861.001478408212,113.98744241063328,745,0,1119.4922201913182,0.5315963247841934,105,72.76767291489614,104,0.0
,"cr=longest, ms=None, bl=None",14009.223727994357,11295.33541599176,110.85053438486794,727,0,1763.264478436977,0.09942935931614784,104,64.42922116462202,102,0.0
,"cr=closest, ms=None, bl=None",13348.201205345571,7474.898164953895,136.2439261190206,720,0,731.9496167369169,0.5270929002304653,87,75.97729316472487,85,0.0
,"cr=closest, ms=allow_rellocation, bl=None",28505.904513122285,110801.85695342571,59.86352002299169,769,0,0,3.161525385847232,20,163.64679027284961,100,0.0
,"cr=closest, ms=batching, bl=0.01",13315.881762234229,5544.940881117116,138.71469984103194,727,0,680.8807980536625,2.437808771368187,7,38.997740853909164,79,0.0
,"cr=closest, ms=batching, bl=0.05",13807.408201782502,5751.704100891253,124.0888958980809,752,0,682.968686394888,3.0685844235099777,11,37.305955575422146,102,0.0
,"cr=closest, ms=batching, bl=0.1",13736.474395468907,5726.737197734454,129.80543253527856,748,0,327.1345068752,2.958332189190191,97,59.57924007011992,94,8.826560584032714
,"cr=closest, ms=batching, bl=0.2",14557.053732719001,6041.0268663595,132.16681544007022,811,0,813.0728935415419,2.780787928200134,97,39.828221667198164,101,0.0
,"cr=shortest, ms=None, bl=None",11272.057706999254,9099.459109322937,112.52578434684136,654,0,1077.7795742225157,0.09115394524882586,82,88.37877609957881,81,0.0
,"cr=longest, ms=None, bl=None",14236.70862864946,9362.498684941589,108.45797273386961,751,0,1251.1680159547936,1.2746271789778743,111,40.57010899144264,113,0.0
,"cr=closest, ms=None, bl=None",14247.735047240152,8183.271367081528,134.16043376408345,761,0,681.6470356592346,0.45976912031633177,94,51.43813684912667,92,0.0
,"cr=closest, ms=allow_rellocation, bl=None",33824.146543517214,153280.66017200428,33.00015113662885,775,0,0,2.89962072629362,87,308.6900992459439,62,6.6655902112259815
,"cr=closest, ms=batching, bl=0.01",13952.500691991057,5794.25034599553,140.58956728342812,774,0,768.105196614818,2.4356627577055243,1,39.603520918384945,87,0.0
,"cr=closest, ms=batching, bl=0.05",14577.83840295793,6057.419201478965,150.1837591310353,807,0,698.7456699884337,2.5419264643610204,87,41.612726778712464,89,0.0
,"cr=closest, ms=batching, bl=0.1",13555.676378335806,5664.838189167903,128.0691622732188,730,0,681.9802159477276,2.9938240150486695,96,42.342076220137606,92,0.0
,"cr=closest, ms=batching, bl=0.2",14285.025758477326,5972.512879238662,133.57676716968984,770,0,548.8719724313128,2.6739709062456773,90,43.42370843186927,98,0.0
,"cr=shortest, ms=None, bl=None",11490.714397182935,9276.285353964016,118.95626328876712,659,0,1390.914532866664,0.10116108012382784,79,49.4400013029391,78,11.032719670697011
,"cr=longest, ms=None, bl=None",13960.562110333802,10170.771804012858,116.92556617187473,769,0,1504.3180781392693,0.32209054087451705,95,35.81788440544561,102,0.0
,"cr=closest, ms=None, bl=None",13931.009486803361,7241.5365583369585,128.68765129006155,761,0,587.0008481184791,1.480734988890311,3,42.062293277689626,96,0.0
,"cr=closest, ms=allow_rellocation, bl=None",25024.169372229804,86992.16616541077,63.547801159563754,744,0,0,3.0249323867627256,15,93.6875617428399,93,0.0
,"cr=closest, ms=batching, bl=0.01",13774.782497415908,5730.891248707952,134.34685369866298,756,0,329.0770985006852,3.102835852392893,12,39.42531833398118,91,11.942601138026165
,"cr=closest, ms=batching, bl=0.05",13949.257447633858,5827.12872381693,125.33168336147524,753,0,486.96034655553257,3.2597433085511116,4,36.03366342570285,102,0.0
,"cr=closest, ms=batching, bl=0.1",14207.643533787055,5962.3217668935295,139.94816323019734,744,0,559.5428079013487,2.8687937890278787,88,42.49113684890297,55,11.648271225688763
,"cr=closest, ms=batching, bl=0.2",13406.380572735774,5579.690286367889,153.63053144327753,735,0,997.676028676845,2.3896025743700955,76,38.6624492872269,79,13.002149411698106
,"cr=shortest, ms=None, bl=None",13588.734259674962,10110.461545963202,118.02695867839103,731,0,720.6001919976321,0.2056210196746907,94,42.981696577834775,97,0.0
,"cr=longest, ms=None, bl=None",13900.095337110622,10684.52569428162,115.32539410053236,634,0,2358.9183297486434,0.10661421926207415,82,35.02968226800537,101,0.0
,"cr=closest, ms=None, bl=None",13838.673827782586,7754.911926579544,141.2378326720308,729,0,660.3903454459938,0.8440445660964483,10,38.974182848281345,85,0.0
,"cr=closest, ms=allow_rellocation, bl=None",24727.932968226105,91784.65437876916,64.35355648961901,765,0,0,2.8261398903455386,22,145.74424079728612,96,0.0
,"cr=closest, ms=batching, bl=0.01",13977.618789444708,5848.809394722351,143.90850461236215,750,0,868.0953158246854,2.4280748708982647,87,42.82693389667433,85,0.0
,"cr=closest, ms=batching, bl=0.05",13065.418282304887,5457.209141152444,149.67470567592997,707,0,1109.4319876778989,2.0477005283732264,2,40.22465396162619,74,0.0
,"cr=closest, ms=batching, bl=0.1",14856.459327460958,6232.729663730481,133.43052347759675,781,0,472.0330392248978,2.7211811120067204,100,117.22567366876383,101,0.0
,"cr=closest, ms=batching, bl=0.2",13462.324998259626,5622.662499129813,122.15636137063026,730,0,859.432903668943,2.8537745675550874,99,149.1690187883917,100,0.0
,"cr=shortest, ms=None, bl=None",11922.65596032326,9601.069913699153,120.51134912751114,678,0,981.6875782475981,0.054133885709696544,80,51.841395434116876,81,0.0
,"cr=longest, ms=None, bl=None",13081.771906360309,8301.568193228335,104.78402080472148,725,0,1118.5978281131438,1.8364056597988974,21,28.832551973999916,88,0.0
,"cr=closest, ms=None, bl=None",13795.373840201619,7103.121485964374,114.58101428711804,743,0,561.3099612568899,1.8518822858345467,2,40.57234177673155,107,0.0
,"cr=closest, ms=allow_rellocation, bl=None",28301.864077181228,105002.30261137702,80.23520390006391,774,0,0,3.018389287227168,19,181.31794929501254,89,0.0
,"cr=closest, ms=batching, bl=0.01",14684.269390305428,6154.134695152715,177.01897962203807,781,0,1586.047480592452,1.9552452211703915,15,41.66818733573558,76,0.0
,"cr=closest, ms=batching, bl=0.05",13566.228577136331,5656.614288568166,161.4922820704246,740,0,728.6539541579274,2.450589237653973,73,43.52347017432281,76,0.0
,"cr=closest, ms=batching, bl=0.1",14996.532754222813,6272.766377111407,136.05920276040132,799,0,1031.1461533220147,2.7596247442150714,1,36.27869175891471,84,0.0
,"cr=closest, ms=batching, bl=0.2",14350.003801347115,5991.50190067356,128.93826883541578,777,0,585.5535402264205,2.6062902102018204,101,54.138864556486574,86,0.0
,"cr=shortest, ms=None, bl=None",13143.540698496923,10649.1153647017,114.72622526621444,740,0,1517.9835686341087,0.13913669582153862,94,50.848594281305786,96,0.0
,"cr=longest, ms=None, bl=None",14095.282360913823,11331.362477243305,115.97068495554083,743,0,2690.802317185335,0.11273938437336156,101,42.62781102415476,102,0.0
,"cr=closest, ms=None, bl=None",13615.291544343347,6317.314181162031,121.09635988344051,732,0,297.12360340885687,1.5632932291165922,97,65.17008423798111,99,0.0
,"cr=closest, ms=allow_rellocation, bl=None",33851.24108125323,155710.1988060641,30.102236889337654,781,0,0,2.9535466101926136,17,203.71037689676552,90,0.0
,"cr=closest, ms=batching, bl=0.01",14502.042189679829,6070.521094839916,136.989051244452,771,0,430.6523235274062,2.804428572889201,96,72.41230845907107,97,0.0
,"cr=closest, ms=batching, bl=0.05",14250.142086185513,5914.571043092757,122.12362502399014,796,0,360.797153647316,2.6902424796915168,2,34.397062355384854,103,0.0
,"cr=closest, ms=batching, bl=0.1",13999.574630035977,5849.287315017987,142.55241296702636,759,0,472.4585833415101,2.8074360341498497,89,37.92756735876289,90,0.0
,"cr=closest, ms=batching, bl=0.2",13067.59244950917,5438.796224754587,144.33533981395482,719,0,665.523941706618,2.911383004172262,83,58.56968122327367,39,10.832578450447116
,"cr=shortest, ms=None, bl=None",12698.394833013434,10176.87635584117,114.65612432091599,709,0,1715.716808496298,0.1231512343492566,92,50.13661725477054,93,0.0
,"cr=longest, ms=None, bl=None",12689.850051009453,10126.39792294967,121.18830075476723,670,0,2016.4445529678596,0.08235974527741928,83,30.725945773909395,87,0.0
,"cr=closest, ms=None, bl=None",14441.567521161145,7876.753694863245,134.02309148113017,756,0,769.3188978940258,1.1555979398925762,10,39.47792689472745,95,0.0
,"cr=closest, ms=allow_rellocation, bl=None",23704.77134533206,90445.1899747383,60.38422957402569,715,0,0,2.909005463599138,6,123.3306212302642,92,0.0
,"cr=closest, ms=batching, bl=0.01",14225.685526753716,5926.342763376856,157.11345751901618,782,0,831.5991590515488,2.211733079538017,82,46.10758559559792,80,0.0
,"cr=closest, ms=batching, bl=0.05",15255.589880431084,6372.294940215542,162.57128944637182,820,0,617.5797052089531,2.5758880282467476,5,38.3362434839189,86,0.0
,"cr=closest, ms=batching, bl=0.1",13537.516942992332,5634.758471496165,165.47420331590786,745,0,1511.0550913086834,2.098839211638857,72,43.50796958201783,75,0.0
,"cr=closest, ms=batching, bl=0.2",14248.856979538983,5946.92848976949,151.85431722773356,774,0,747.4977875501002,2.3430146128183087,86,57.12970461090246,84,0.0
,"cr=shortest, ms=None, bl=None",13559.548423432854,10165.781334277812,122.62119315507753,726,0,1241.1163974598937,0.18926201862970807,93,78.72457570626234,94,0.0
,"cr=longest, ms=None, bl=None",14366.806530334346,11560.00816272476,118.18436174303326,789,0,2166.1250820877694,0.10251527985482294,99,52.197480020101175,101,0.0
,"cr=closest, ms=None, bl=None",13271.538865332786,6784.581976252708,125.41707863244457,721,0,330.85976058082423,1.1952925817634001,94,41.63409420842136,93,0.0
,"cr=closest, ms=allow_rellocation, bl=None",30418.97653862568,112534.27184806581,102.75483336379882,760,0,0,2.1613820458668087,29,165.82542996100145,70,0.0
,"cr=closest, ms=batching, bl=0.01",14509.68727936052,6086.343639680259,141.40870799387736,770,0,584.311658999611,2.5185696550643564,4,38.35531758399625,90,0.0
,"cr=closest, ms=batching, bl=0.05",13997.855206672768,5839.427603336384,142.55521873339436,762,0,1237.8527136329997,2.983848168352722,90,43.90388761787358,86,0.0
,"cr=closest, ms=batching, bl=0.1",14036.408778254887,5840.704389127442,169.31931447933414,772,0,1035.777509219502,2.2429266146104347,76,120.41407097528194,73,23.050443419350106
,"cr=closest, ms=batching, bl=0.2",13984.438401912123,5856.7192009560595,114.40263001536518,744,0,418.9923850485131,3.252634432792515,110,42.79443241385377,112,0.0
,"cr=shortest, ms=None, bl=None",12534.7633225454,10107.214616984984,111.84383403349366,728,0,1057.9211924656993,0.11769662732916128,92,65.40315188447197,93,0.0
,"cr=longest, ms=None, bl=None",13375.068309256598,10303.238979342137,119.09916329882286,693,0,1371.884791502006,0.20990164747986934,93,62.56527160521041,94,0.0
,"cr=closest, ms=None, bl=None",13347.96936923966,7208.688664507789,130.83771028942968,746,0,751.4210305190799,0.8567408264000693,87,41.16398694309086,89,0.0
,"cr=closest, ms=allow_rellocation, bl=None",31029.96547377808,129809.72129494985,60.3335858903347,777,0,0,2.943743145504595,12,172.67448029671345,38,12.52661443817342
,"cr=closest, ms=batching, bl=0.01",14162.504861182326,5939.752430591165,138.02717420280956,747,0,543.2642749831033,2.838079322961666,93,87.4851739287892,94,0.0
,"cr=closest, ms=batching, bl=0.05",14690.189706216757,6151.094853108376,164.1459845804278,781,0,750.2151491156518,2.320493960124669,73,39.07944637656168,82,0.0
,"cr=closest, ms=batching, bl=0.1",13120.498461781344,5481.749230890676,130.6972675609045,699,0,597.1868979810341,2.5744429219413703,92,65.69663323716183,36,12.348040882825694
,"cr=closest, ms=batching, bl=0.2",13440.977463432888,5611.988731716445,126.99566718649069,725,0,500.0459195679477,2.9678168095079656,95,65.29163396551621,97,0.0
,"cr=shortest, ms=None, bl=None",13770.025450891288,8419.021927323935,116.21366409063945,744,0,728.8879760407306,1.046438084627275,104,79.48817428815207,102,0.0
,"cr=longest, ms=None, bl=None",14069.663094304422,9705.068872764135,112.30230851621842,768,0,1658.6747280525226,0.6348081678113832,108,108.09215484867714,91,9.414671936035454
,"cr=closest, ms=None, bl=None",13622.979204636247,6321.541843158538,107.46670292177862,725,0,312.4276032933934,1.9658192487486699,115,35.42299330272471,113,0.0
,"cr=closest, ms=allow_rellocation, bl=None",28295.109278593412,106198.68480807655,86.04112581680627,726,0,0,2.91447269290755,13,208.4572497493641,46,18.63916572785685
,"cr=closest, ms=batching, bl=0.01",13284.863819837445,5550.431909918723,132.334537367975,713,0,505.000912676451,2.768005203191994,4,40.51818957685654,91,0.0
,"cr=closest, ms=batching, bl=0.05",14527.75231365032,6078.876156825158,134.46441497257868,776,0,679.0591064795171,2.88551068823243,97,129.4969966841223,98,0.0
,"cr=closest, ms=batching, bl=0.1",14407.190780750308,6017.095390375154,132.03771702675277,772,0,348.09289620406093,2.8923380919463892,100,109.24978713626307,99,0.0
,"cr=closest, ms=batching, bl=0.2",13665.71466186506,5682.357330932534,125.29243195678559,754,0,687.7448682817455,3.2102207215132648,98,41.197463239567085,100,0.0
,"cr=shortest, ms=None, bl=None",14195.122255272092,10455.571308052504,115.27626660630088,760,0,1320.6446677846225,0.43256512997387603,104,46.095797429651874,105,0.0
